Collectivite,type,population,score_sub,score_marches_pub,annee_score
COMMUNE DE MARPENT,COM,2695.0,E,E,2024
COMMUNE DE VERVINS,COM,2695.0,E,E,2024
COMMUNE DE MISEREY SALINES,COM,2695.0,E,E,2024
COMMUNE DE VALLIERES-SUR-FIER,COM,2694.0,E,C,2024
COMMUNE DE LOIRE SUR RHONE,COM,2694.0,E,E,2024
COMMUNE DE SOUCHEZ,COM,2693.0,E,C,2024
COMMUNE DE SAINT MAURICE DE LIGNON,COM,2693.0,E,C,2024
COMMUNE DE MEYNES,COM,2693.0,E,E,2024
COMMUNE D'AMBRIERES-LES-VALLEES,COM,2693.0,E,E,2024
COMMUNE DE FONTAINE LA MALLET,COM,2691.0,E,E,2024
COMMUNE DE MOLLEGES,COM,2691.0,E,E,2024
COMMUNE DE CHARLEVAL,COM,2691.0,E,E,2024
COMMUNE D AUBOUE,COM,2688.0,E,C,2024
COMMUNE DE CADEROUSSE,COM,2688.0,E,C,2024
COMMUNE D'IVRY LA BATAILLE,COM,2688.0,E,E,2024
COMMUNE DE HURIEL,COM,2688.0,E,E,2024
COMMUNE D'ANCERVILLE,COM,2688.0,E,E,2024
COMMUNE DE NERIS LES BAINS,COM,2686.0,E,E,2024
COMMUNE DE RICHEBOURG,COM,2686.0,E,E,2024
COMMUNE DE SAINTE CECILE LES VIGNES,COM,2686.0,E,E,2024
COMMUNE DE BALDERSHEIM,COM,2685.0,E,E,2024
COMMUNE DE ROUILLE,COM,2685.0,E,E,2024
COMMUNE DE PLOUGOUMELEN,COM,2684.0,E,C,2024
COMMUNE DE RIEUX VOLVESTRE,COM,2684.0,E,C,2024
COMMUNE DE MEREAU,COM,2683.0,E,E,2024
COMMUNE DE RHINAU,COM,2682.0,E,E,2024
COMMUNE DE SAINT ETIENNE DE CROSSEY,COM,2681.0,E,E,2024
COMMUNE DE LUSIGNAN,COM,2680.0,E,E,2024
COMMUNE DE SAINT MARTIN DU TERTRE,COM,2679.0,E,E,2024
COMMUNE DE TREGUIER,COM,2678.0,E,E,2024
COMMUNE DE VIEUX BERQUIN,COM,2678.0,E,E,2024
COMMUNE DE FIGANIERES,COM,2678.0,E,E,2024
COMMUNE DE SALINS-LES-BAINS,COM,2678.0,E,E,2024
COMMUNE DE VERNOSC LES ANNONAY,COM,2677.0,E,E,2024
COMMUNE DE ETRELLES,COM,2677.0,E,E,2024
COMMUNE D'EPOUVILLE,COM,2677.0,E,E,2024
COMMUNE DE CHATENOIS-LES-FORGES,COM,2675.0,E,E,2024
COMMUNE D OUZOUER SUR LOIRE,COM,2675.0,E,C,2024
COMMUNE DE BOURGANEUF,COM,2674.0,E,E,2024
COMMUNE DE HILSENHEIM,COM,2674.0,E,E,2024
COMMUNE DE BRAS,COM,2674.0,E,C,2024
COMMUNE GUERARD,COM,2673.0,E,E,2024
COMMUNE DE WARMERIVILLE,COM,2672.0,E,E,2024
COMMUNE DE CHEVILLY,COM,2671.0,E,E,2024
COMMUNE DE LA MILESSE,COM,2671.0,E,E,2024
COMMUNE DE HASPRES,COM,2670.0,E,C,2024
COMMUNE DE CRIEL SUR MER,COM,2669.0,E,E,2024
COMMUNE VERNOU LA CELLE SUR SEINE,COM,2667.0,E,C,2024
COMMUNE DE POLLIAT,COM,2667.0,E,E,2024
COMMUNE DE GOMETZ LE CHATEL,COM,2666.0,E,C,2024
COMMUNE DE VERLINGHEM,COM,2665.0,E,C,2024
COMMUNE DE NOYEN SUR SARTHE,COM,2665.0,E,C,2024
COMMUNE DE SOUAL,COM,2665.0,E,C,2024
COMMUNE DE SAINT-CHRISTOPHE-DU-LIGNERON,COM,2664.0,E,C,2024
COMMUNE DE WAHAGNIES,COM,2664.0,E,C,2024
COMMUNE DE GERGY,COM,2663.0,E,C,2024
COMMUNE DE VAILHAUQUES,COM,2663.0,E,C,2024
COMMUNE DE SAINT BRANCHS,COM,2662.0,E,E,2024
COMMUNE DE GRANGES-AUMONTZEY,COM,2661.0,E,E,2024
COMMUNE DE JOUE-SUR-ERDRE,COM,2660.0,E,E,2024
COMMUNE DE CAUFFRY,COM,2660.0,E,E,2024
COMMUNE D AVELIN,COM,2659.0,E,C,2024
COMMUNE DE MARTIGNE FERCHAUD,COM,2659.0,E,E,2024
COMMUNE DE ROEZE-SUR-SARTHE,COM,2659.0,E,C,2024
COMMUNE DE LORETZ-D'ARGENTON,COM,2657.0,E,C,2024
COMMUNE D ARCHAMPS,COM,2657.0,E,E,2024
COMMUNE D'ARC-SUR-TILLE,COM,2656.0,E,C,2024
COMMUNE D'ATHIES SOUS LAON,COM,2656.0,E,E,2024
COMMUNE DE GEUDERTHEIM,COM,2655.0,E,C,2024
COMMUNE DE MAIGNELAY MONTIGNY,COM,2654.0,E,E,2024
COMMUNE DE CATTENOM,COM,2653.0,E,A,2024
COMMUNE DE SAINT QUENTIN DE BARON,COM,2652.0,E,E,2024
COMMUNE D'EQUIHEN PLAGE,COM,2652.0,E,E,2024
COMMUNE DE TRIEUX,COM,2651.0,E,C,2024
COMMUNE DE LA LECHERE,COM,2651.0,E,C,2024
COMMUNE DE DOMMARTIN,COM,2650.0,E,C,2024
COMMUNE DE LA BATIE NEUVE,COM,2649.0,E,E,2024
COMMUNE D ALIXAN,COM,2648.0,E,E,2024
COMMUNE DE FOUG,COM,2648.0,E,E,2024
COMMUNE DE NEYRON,COM,2648.0,E,E,2024
COMMUNE DE CHATEAUNEUF EN THYMERAIS,COM,2647.0,E,C,2024
COMMUNE DE CHAMPFORGEUIL,COM,2647.0,E,E,2024
COMMUNE LE THORONET,COM,2647.0,E,C,2024
COMMUNE DE NEUFCHEF,COM,2646.0,E,E,2024
COMMUNE DE PITRES,COM,2645.0,E,E,2024
COMMUNE DE BOSMIE L AIGUILLE,COM,2645.0,E,C,2024
COMMUNE DE CRIQUETOT L ESNEVAL,COM,2645.0,E,E,2024
COMMUNE DU PLESSIS-GRAMMOIRE,COM,2645.0,E,C,2024
COMMUNE DE LONGUEIL ANNEL,COM,2645.0,E,C,2024
COMMUNE DE SAINT-MARS-DE-COUTAIS,COM,2644.0,E,C,2024
COMMUNE DE MONTARDON,COM,2644.0,E,E,2024
COMMUNE D AOUSTE-SUR-SYE,COM,2644.0,E,E,2024
COMMUNE DE SENS DE BRETAGNE,COM,2643.0,E,C,2024
COMMUNE DE CONQUES SUR ORBIEL,COM,2641.0,E,C,2024
COMMUNE DE ANIZY-LE-GRAND,COM,2641.0,E,E,2024
COMMUNE D ETREMBIERES,COM,2641.0,E,C,2024
COMMUNE DE LA CHATAIGNERAIE,COM,2638.0,E,C,2024
COMMUNE DE DORLISHEIM,COM,2637.0,E,C,2024
COMMUNE DE CAULNES,COM,2637.0,E,C,2024
COMMUNE DE SAINT PIERRE LA PALUD,COM,2636.0,E,C,2024
COMMUNE DE XERTIGNY,COM,2635.0,E,E,2024
COMMUNE DE COQUELLES,COM,2635.0,E,C,2024
COMMUNE DE BOURBON L ARCHAMBAULT,COM,2635.0,E,E,2024
COMMUNE DU BUGUE,COM,2635.0,E,E,2024
COMMUNE DE VAL D IZE,COM,2633.0,E,E,2024
COMMUNE DE MERS LES BAINS,COM,2632.0,E,C,2024
COMMUNE DE PAVIE,COM,2632.0,E,C,2024
COMMUNE DE BAGARD,COM,2631.0,E,E,2024
COMMUNE DE DETTWILLER,COM,2628.0,E,E,2024
COMMUNE DE LES BOIS D'ANJOU,COM,2626.0,E,E,2024
COMMUNE DE CHARLY-SUR-MARNE,COM,2626.0,E,E,2024
COMMUNE DE SAINT GEORGES DE COMMIERS,COM,2625.0,E,C,2024
COMMUNE DE CAUX,COM,2624.0,E,E,2024
COMMUNE DE MONTGISCARD,COM,2623.0,E,C,2024
COMMUNE DE STENAY,COM,2623.0,E,E,2024
COMMUNE DE LA JARNE,COM,2622.0,E,E,2024
COMMUNE DE TREGASTEL,COM,2622.0,E,C,2024
COMMUNE DE SAINT DOLAY,COM,2620.0,E,E,2024
COMMUNE D ORLIENAS,COM,2620.0,E,E,2024
COMMUNE DE MONTREVEL EN BRESSE,COM,2619.0,E,E,2024
COMMUNE DE LA TERRASSE,COM,2619.0,E,E,2024
COMMUNE D'ETIVAL CLAIREFONTAINE,COM,2617.0,E,C,2024
COMMUNE HERICY,COM,2615.0,E,C,2024
COMMUNE DE POUILLY SOUS CHARLIEU,COM,2615.0,E,C,2024
COMMUNE DE ROUILLON,COM,2613.0,E,C,2024
COMMUNE DE BOISSET-ET-GAUJAC,COM,2613.0,E,E,2024
COMMUNE DE JOSSELIN,COM,2613.0,E,C,2024
COMMUNE DE CHALAMONT,COM,2612.0,E,E,2024
COMMUNE DE TOURY,COM,2612.0,E,C,2024
COMMUNE DE NOGENT SUR VERNISSON,COM,2612.0,E,C,2024
COMMUNE DE CAGNAC LES MINES,COM,2611.0,E,E,2024
COMMUNE DE SAINT YORRE,COM,2610.0,E,C,2024
COMMUNE DE LE BONO,COM,2609.0,E,C,2024
COMMUNE DE PORT-BAIL-SUR-MER,COM,2608.0,E,C,2024
COMMUNE DE WATTEN,COM,2608.0,E,E,2024
COMMUNE DE GRACES,COM,2607.0,E,E,2024
COMMUNE DE CERS,COM,2607.0,E,E,2024
COMMUNE DE REGUSSE,COM,2607.0,E,E,2024
COMMUNE DE LAHONCE,COM,2606.0,E,E,2024
COMMUNE DE FITZ JAMES,COM,2606.0,E,E,2024
COMMUNE DE CHATTE,COM,2605.0,E,C,2024
COMMUNE DE SAINT-JEAN-DU-GARD,COM,2605.0,E,E,2024
COMMUNE DE NOMAIN,COM,2605.0,E,C,2024
COMMUNE D OUVEILLAN,COM,2605.0,E,E,2024
COMMUNE DE MONTMOREAU,COM,2604.0,E,E,2024
COMMUNE DE LA LANDE DE FRONSAC,COM,2604.0,E,E,2024
COMMUNE CANNES ECLUSE,COM,2601.0,E,E,2024
COMMUNE DE SAINT DOMINEUC,COM,2600.0,E,C,2024
COMMUNE CHARTRETTES,COM,2598.0,E,C,2024
COMMUNE DE LA FRESNAIS,COM,2597.0,E,C,2024
COMMUNE DE TADEN,COM,2596.0,E,C,2024
COMMUNE DE LA RIVIERE SAINT SAUVEUR,COM,2596.0,E,E,2024
COMMUNE DE GORRON,COM,2596.0,E,C,2024
COMMUNE DE SAULTAIN,COM,2594.0,E,E,2024
COMMUNE DE SAULXURES SUR MOSELOTTE,COM,2594.0,E,E,2024
COMMUNE DE PLOUENAN,COM,2593.0,E,C,2024
COMMUNE DE ROSSELANGE,COM,2592.0,E,E,2024
COMMUNE DE COUFFE,COM,2592.0,E,E,2024
COMMUNE DE ENNEZAT,COM,2591.0,E,E,2024
COMMUNE DE VILLENEUVE SAINT GERMAIN,COM,2591.0,E,E,2024
COMMUNE DE LE PALAIS,COM,2589.0,E,E,2024
COMMUNE DE SAINT LUNAIRE,COM,2589.0,E,C,2024
COMMUNE D'EYMET,COM,2588.0,E,C,2024
COMMUNE D'AUXI LE CHATEAU,COM,2588.0,E,E,2024
COMMUNE DE COLLEVILLE MONTGOMERY,COM,2588.0,E,E,2024
COMMUNE DE CARAMAN,COM,2586.0,E,E,2024
COMMUNE DE ZILLISHEIM,COM,2585.0,E,E,2024
COMMUNE DE JANVILLE-EN-BEAUCE,COM,2585.0,E,C,2024
COMMUNE DE VILLAGES DU LAC DE PALADRU,COM,2584.0,E,E,2024
COMMUNE DE SAINT-JEAN-D'ELLE,COM,2583.0,E,E,2024
COMMUNE DE JUGON-LES-LACS,COM,2583.0,E,E,2024
COMMUNE DE VENDAYS-MONTALIVET,COM,2583.0,E,C,2024
COMMUNE DE SAINT PAUL EN CHABLAIS,COM,2583.0,E,C,2024
COMMUNE DE SAINT VIGOR LE GRAND,COM,2582.0,E,E,2024
COMMUNE DE TOURVILLE LA RIVIERE,COM,2581.0,E,C,2024
COMMUNE DE PLOMBIERES-LES-DIJON,COM,2581.0,E,E,2024
COMMUNE DE BEYCHAC ET CAILLAU,COM,2581.0,E,E,2024
COMMUNE DE L ESCARENE,COM,2580.0,E,E,2024
COMMUNE DE FRUGES,COM,2580.0,E,E,2024
COMMUNE DE VIVY,COM,2580.0,E,E,2024
COMMUNE DE RENAZE,COM,2580.0,E,C,2024
COMMUNE DE BRIE ET ANGONNES,COM,2579.0,E,C,2024
COMMUNE DE VAULX MILIEU,COM,2578.0,E,E,2024
COMMUNE DE GUICLAN,COM,2577.0,E,E,2024
COMMUNE DE SAINT JEAN DE MUZOLS,COM,2577.0,E,E,2024
COMMUNE DE LOURY,COM,2577.0,E,C,2024
COMMUNE DE SAINT-ETIENNE-DU-BOIS,COM,2575.0,E,E,2024
COMMUNE DES TOUCHES,COM,2573.0,E,D,2024
COMMUNE DE SAINT-AMAND-VILLAGES,COM,2572.0,E,E,2024
COMMUNE DE SAINT GENIES BELLEVUE,COM,2571.0,E,C,2024
COMMUNE DE CONDETTE,COM,2571.0,E,E,2024
COMMUNE DE NOYAL MUZILLAC,COM,2571.0,E,E,2024
COMMUNE DE VILLEBAROU,COM,2571.0,E,E,2024
COMMUNE DE ARQUES LA BATAILLE,COM,2570.0,E,C,2024
COMMUNE DE SOLLIES VILLE,COM,2569.0,E,C,2024
COMMUNE D ARTHES,COM,2569.0,E,E,2024
COMMUNE DE RANTIGNY,COM,2569.0,E,E,2024
COMMUNE DE TALENSAC,COM,2568.0,E,E,2024
COMMUNE DE ARELAUNE-EN-SEINE,COM,2568.0,E,E,2024
COMMUNE DE GUERIGNY,COM,2568.0,E,E,2024
COMMUNE DE VENTISERI,COM,2568.0,E,A,2024
COMMUNE DE PALAJA,COM,2567.0,E,E,2024
COMMUNE DE CAMPHIN EN PEVELE,COM,2565.0,E,C,2024
COMMUNE DE BIESHEIM,COM,2565.0,E,C,2024
COMMUNE DE SEILLONS SOURCE D ARGENS,COM,2565.0,E,E,2024
COMMUNE DE VERTON,COM,2565.0,E,E,2024
COMMUNE DE MALESTROIT,COM,2564.0,E,C,2024
COMMUNE D AIGUEFONDE,COM,2564.0,E,E,2024
COMMUNE DE SAINT CONTEST,COM,2564.0,E,C,2024
COMMUNE DE LA RICHARDAIS,COM,2564.0,E,C,2024
COMMUNE DE PARCAY MESLAY,COM,2564.0,E,C,2024
COMMUNE DE VIBRAYE,COM,2564.0,E,C,2024
COMMUNE D ALLEX,COM,2563.0,E,E,2024
COMMUNE DE LUGRIN,COM,2563.0,E,C,2024
COMMUNE DE FAMARS,COM,2562.0,E,C,2024
COMMUNE DE NIEUL-LE-DOLENT,COM,2561.0,E,E,2024
COMMUNE DE VAL-REVERMONT,COM,2561.0,E,E,2024
COMMUNE DE MORBECQUE,COM,2559.0,E,E,2024
COMMUNE DE VALORBIQUET,COM,2559.0,E,E,2024
COMMUNE DE VILLERS SUR MER,COM,2559.0,E,E,2024
COMMUNE D ALSTING,COM,2558.0,E,E,2024
COMMUNE DE CUBZAC LES PONTS,COM,2558.0,E,C,2024
COMMUNE DE LES AUXONS,COM,2558.0,E,E,2024
COMMUNE DE LE NOUVION EN THIERACHE,COM,2556.0,E,E,2024
COMMUNE DE AYDAT,COM,2556.0,E,E,2024
COMMUNE DE NEXON,COM,2556.0,E,C,2024
COMMUNE DE FALCK,COM,2553.0,E,E,2024
COMMUNE DE PREMILHAT,COM,2553.0,E,C,2024
COMMUNE DE SAINT SAVINIEN,COM,2553.0,E,E,2024
COMMUNE DE NAVES,COM,2552.0,E,E,2024
COMMUNE DE SAINTE FEYRE,COM,2552.0,E,C,2024
COMMUNE GRISY SUISNES,COM,2551.0,E,E,2024
COMMUNE DE HERMES,COM,2551.0,E,E,2024
COMMUNE DE SAINT-MARTIN-DES-NOYERS,COM,2551.0,E,E,2024
COMMUNE DE CALENZANA,COM,2551.0,E,A,2024
COMMUNE DE GONNEHEM,COM,2550.0,E,E,2024
COMMUNE DE VAL-DE-SCIE,COM,2550.0,E,E,2024
COMMUNE DE SAINT WITZ,COM,2548.0,E,C,2024
COMMUNE DE CLEF VALLEE D'EURE,COM,2547.0,E,E,2024
COMMUNE DE LACAUNE,COM,2543.0,E,C,2024
COMMUNE DE CONDE SUR SARTHE,COM,2542.0,E,E,2024
COMMUNE DE CHATEAU-SALINS,COM,2542.0,E,E,2024
COMMUNE DE LORIOL DU COMTAT,COM,2541.0,E,C,2024
COMMUNE DE LARCAY,COM,2541.0,E,E,2024
COMMUNE DE GAMACHES,COM,2540.0,E,C,2024
COMMUNE DE CINTRE,COM,2540.0,E,C,2024
COMMUNE DE SAILLY LABOURSE,COM,2539.0,E,E,2024
COMMUNE DE KILSTETT,COM,2539.0,E,C,2024
COMMUNE DE LION SUR MER,COM,2539.0,E,E,2024
COMMUNE DE PORCELETTE,COM,2538.0,E,E,2024
COMMUNE DE OFFENDORF,COM,2538.0,E,E,2024
COMMUNE DE VARETZ,COM,2538.0,E,E,2024
COMMUNE D'ARC-LES-GRAY,COM,2537.0,E,E,2024
COMMUNE DE PENVENAN,COM,2537.0,E,C,2024
COMMUNE DE CAPINGHEM,COM,2537.0,E,E,2024
COMMUNE DE ORGERUS,COM,2536.0,E,E,2024
COMMUNE DE SAINT ETIENNE DU GRES,COM,2535.0,E,C,2024
COMMUNE DE YERVILLE,COM,2535.0,E,E,2024
COMMUNE DE SATOLAS ET BONCE,COM,2533.0,E,C,2024
COMMUNE DE GAMBAIS,COM,2533.0,E,E,2024
COMMUNE DE LES SALLES-DU-GARDON,COM,2532.0,E,E,2024
COMMUNE DE PORT SAINTE FOY ET PONCHAPT,COM,2530.0,E,C,2024
COMMUNE DE GUERLEDAN,COM,2530.0,E,C,2024
COMMUNE DE ILLFURTH,COM,2529.0,E,E,2024
COMMUNE DE MIEUSSY,COM,2527.0,E,C,2024
COMMUNE DE MONCHECOURT,COM,2527.0,E,C,2024
COMMUNE DE MONTBOUCHER SUR JABRON,COM,2526.0,E,C,2024
COMMUNE DE GAINNEVILLE,COM,2525.0,E,E,2024
COMMUNE DE CASTETS,COM,2525.0,E,C,2024
COMMUNE DE ROTS,COM,2524.0,E,E,2024
COMMUNE DU CHEYLAS,COM,2524.0,E,E,2024
COMMUNE DE GRENADE SUR L'ADOUR,COM,2523.0,E,E,2024
COMMUNE DE GONCELIN,COM,2522.0,E,C,2024
COMMUNE DE CASSON,COM,2521.0,E,E,2024
COMMUNE DE CHAUCHE,COM,2520.0,E,E,2024
COMMUNE DE CRISSEY,COM,2520.0,E,E,2024
COMMUNE DE SAINT MARTIN D AUXIGNY,COM,2519.0,E,E,2024
COMMUNE DE SAYAT,COM,2518.0,E,E,2024
COMMUNE DE TREFFIAGAT,COM,2517.0,E,E,2024
COMMUNE DE CAMARET SUR MER,COM,2516.0,E,E,2024
COMMUNE DE BOULANGE,COM,2516.0,E,E,2024
COMMUNE DE DOUDEVILLE,COM,2516.0,E,C,2024
COMMUNE DE LA LIMOUZINIERE,COM,2516.0,E,C,2024
COMMUNE DE PUYMOYEN,COM,2515.0,E,C,2024
COMMUNE DE SCHOENECK,COM,2514.0,E,E,2024
COMMUNE DE SAINTE-FLAIVE-DES-LOUPS,COM,2514.0,E,E,2024
COMMUNE DE CHEF-BOUTONNE,COM,2514.0,E,C,2024
COMMUNE DE LENCLOITRE,COM,2513.0,E,E,2024
COMMUNE D AUDUN LE ROMAN,COM,2512.0,E,C,2024
COMMUNE DE LEVIER,COM,2511.0,E,E,2024
COMMUNE DE ENTZHEIM,COM,2510.0,E,E,2024
COMMUNE DE LEVAL,COM,2510.0,E,E,2024
COMMUNE DE MAROEUIL,COM,2510.0,E,E,2024
COMMUNE DE SAINT PERE-MARC-EN-POULET,COM,2510.0,E,E,2024
COMMUNE DE NEUVILLE SUR SARTHE,COM,2509.0,E,C,2024
COMMUNE DE FEUQUIERES EN VIMEU,COM,2509.0,E,E,2024
COMMUNE DE PLONEIS,COM,2509.0,E,E,2024
COMMUNE DE HARDRICOURT,COM,2508.0,E,E,2024
COMMUNE DE PLOUMILLIAU,COM,2508.0,E,E,2024
COMMUNE DE SAINT YZAN DE SOUDIAC,COM,2508.0,E,E,2024
COMMUNE DE PLENEE JUGON,COM,2507.0,E,E,2024
COMMUNE DE TREFFLEAN,COM,2507.0,E,E,2024
COMMUNE DE ROMAGNE,COM,2505.0,E,E,2024
COMMUNE DE SAINT FERREOL D AUROURE,COM,2505.0,E,C,2024
COMMUNE DE FRELINGHIEN,COM,2504.0,E,E,2024
COMMUNE DE THEDING,COM,2503.0,E,E,2024
COMMUNE SAMOREAU,COM,2503.0,E,C,2024
COMMUNE DE BERSTETT,COM,2502.0,E,C,2024
COMMUNE DE LAMALOU-LES-BAINS,COM,2501.0,E,E,2024
COMMUNE D'AVESSAC,COM,2500.0,E,E,2024
COMMUNE DE CHADRAC,COM,2499.0,E,C,2024
COMMUNE DE LE RUSSEY,COM,2499.0,E,C,2024
COMMUNE DE COUZON AU MONT D OR,COM,2499.0,E,C,2024
COMMUNE DE DAMIGNY,COM,2499.0,E,C,2024
COMMUNE D ORADOUR SUR GLANE,COM,2499.0,E,E,2024
COMMUNE DE BAIS,COM,2498.0,E,E,2024
COMMUNE DE MARZAN,COM,2498.0,E,C,2024
COMMUNE DE MORNAS,COM,2497.0,E,E,2024
COMMUNE DE CASTRES GIRONDE,COM,2496.0,E,E,2024
COMMUNE DE PIENNES,COM,2496.0,E,C,2024
COMMUNE DE BEAUREPAIRE,COM,2495.0,E,E,2024
COMMUNE DE BOERSCH,COM,2495.0,E,E,2024
COMMUNE DE RIOM ES MONTAGNES,COM,2494.0,E,C,2024
COMMUNE DE SAINT-LOUIS EN GUADELOUPE,COM,2494.0,E,C,2024
COMMUNE DE MEYMAC,COM,2494.0,E,E,2024
COMMUNE DE GRAND FOUGERAY,COM,2493.0,E,E,2024
COMMUNE DE VILLENEUVE DE MARSAN,COM,2492.0,E,E,2024
COMMUNE DE GARANCIERES,COM,2492.0,E,E,2024
COMMUNE DE LA POSSONNIERE,COM,2490.0,E,E,2024
COMMUNE DE ENNERY,COM,2490.0,E,E,2024
COMMUNE DE BOULIGNY,COM,2488.0,E,E,2024
COMMUNE DE MAGESCQ,COM,2487.0,E,C,2024
COMMUNE DE PLOUGUENAST-LANGAST,COM,2486.0,E,C,2024
COMMUNE DE LE CAILAR,COM,2486.0,E,C,2024
COMMUNE DE SAINT PAULIEN,COM,2486.0,E,C,2024
COMMUNE DE PRAYSSAC,COM,2485.0,E,C,2024
COMMUNE DE RECQUIGNIES,COM,2485.0,E,E,2024
COMMUNE DE SAMATAN,COM,2484.0,E,E,2024
COMMUNE DE SAINT MARS D'OUTILLE,COM,2484.0,E,C,2024
COMMUNE DE NAVEIL,COM,2482.0,E,C,2024
COMMUNE DE KALTENHOUSE,COM,2482.0,E,E,2024
COMMUNE DE SAINT OUEN DE THOUBERVILLE,COM,2481.0,E,C,2024
COMMUNE DE LANDAUL,COM,2479.0,E,E,2024
COMMUNE DE CORNEILLA-DEL-VERCOL,COM,2479.0,E,E,2024
COMMUNE DE TRUYES,COM,2478.0,E,C,2024
COMMUNE DE CHIRENS,COM,2478.0,E,E,2024
COMMUNE DE DOMAGNE,COM,2477.0,E,E,2024
COMMUNE DE SAINT AMOUR,COM,2476.0,E,C,2024
COMMUNE DE JULLOUVILLE,COM,2475.0,E,C,2024
COMMUNE DE SAINT ROGATIEN,COM,2475.0,E,E,2024
COMMUNE DE SEMUSSAC,COM,2475.0,E,E,2024
COMMUNE DE SAINT VALERY SUR SOMME,COM,2474.0,E,E,2024
COMMUNE DE VAIVRE-ET-MONTOILLE,COM,2474.0,E,E,2024
COMMUNE DE VALLON PONT D ARC,COM,2474.0,E,C,2024
COMMUNE DES LANDES-GENUSSON,COM,2473.0,E,E,2024
COMMUNE DE RIOZ,COM,2471.0,E,E,2024
COMMUNE DE OISSERY,COM,2471.0,E,E,2024
COMMUNE DE ACHENHEIM,COM,2471.0,E,E,2024
COMMUNE DE BOUVIGNY BOYEFFLES,COM,2471.0,E,E,2024
COMMUNE DE SAINTE-FOY,COM,2470.0,E,C,2024
COMMUNE DE PLATEAU-DES-PETITES-ROCHES,COM,2470.0,E,C,2024
COMMUNE DE SAINT FELIX,COM,2470.0,E,C,2024
COMMUNE DE LA CROIX EN TOURAINE,COM,2469.0,E,C,2024
COMMUNE DE FLINS SUR SEINE,COM,2469.0,E,E,2024
COMMUNE DE DAUX,COM,2468.0,E,C,2024
COMMUNE DE POILLY LEZ GIEN,COM,2468.0,E,E,2024
COMMUNE DE GENISSIEUX,COM,2468.0,E,E,2024
COMMUNE DE OBERSCHAEFFOLSHEIM,COM,2465.0,E,E,2024
COMMUNE DE SAIN BEL,COM,2465.0,E,E,2024
COMMUNE DE LE CHAMBON SUR LIGNON,COM,2465.0,E,C,2024
COMMUNE DE COURLAY,COM,2464.0,E,E,2024
COMMUNE DE BUSIGNY,COM,2464.0,E,E,2024
COMMUNE DE VILLEJUST,COM,2464.0,E,C,2024
COMMUNE DE HINGES,COM,2463.0,E,E,2024
COMMUNE DE SAINT CYPRIEN,COM,2462.0,E,C,2024
COMMUNE DE CHALINDREY,COM,2461.0,E,C,2024
COMMUNE DE SANTEC,COM,2461.0,E,E,2024
COMMUNE DE PONT SUR SAMBRE,COM,2461.0,E,E,2024
COMMUNE DE LA CALMETTE,COM,2460.0,E,C,2024
COMMUNE DE SAINT GEORGES LES BAINS,COM,2459.0,E,E,2024
COMMUNE D HADOL,COM,2459.0,E,E,2024
COMMUNE DE CEPOY,COM,2458.0,E,E,2024
COMMUNE DE DADONVILLE,COM,2457.0,E,E,2024
COMMUNE D EVENOS,COM,2457.0,E,C,2024
COMMUNE DE BELGENTIER,COM,2456.0,E,C,2024
COMMUNE DE CODOGNAN,COM,2456.0,E,C,2024
COMMUNE DE SATHONAY VILLAGE,COM,2456.0,E,E,2024
COMMUNE DE UNGERSHEIM,COM,2455.0,E,E,2024
COMMUNE DE CARCANS,COM,2455.0,E,C,2024
COMMUNE DE VALLOIRE-SUR-CISSE,COM,2455.0,E,E,2024
COMMUNE DE ABONDANT,COM,2455.0,E,C,2024
COMMUNE DE SAULIEU,COM,2454.0,E,C,2024
COMMUNE DE FRANS,COM,2453.0,E,C,2024
COMMUNE D EYZIN PINET,COM,2453.0,E,E,2024
COMMUNE DE COURTISOLS,COM,2453.0,E,C,2024
COMMUNE DE MONTREUIL SUR ILLE,COM,2453.0,E,E,2024
COMMUNE D OPIO,COM,2452.0,E,E,2024
COMMUNE DE RURANGE LES THIONVILLE,COM,2452.0,E,E,2024
COMMUNE DE CASSENEUIL,COM,2452.0,E,E,2024
COMMUNE DE LANDAS,COM,2452.0,E,C,2024
COMMUNE DE MARTRES TOLOSANE,COM,2450.0,E,C,2024
COMMUNE DE ST GERMAIN LA BLANCHE HERBE,COM,2450.0,E,E,2024
COMMUNE DE MOUTHIERS SUR BOEME,COM,2450.0,E,E,2024
COMMUNE DE SAINT MARCEL D ARDECHE,COM,2448.0,E,C,2024
COMMUNE DE CABANAC ET VILLAGRAINS,COM,2448.0,E,E,2024
COMMUNE DE TUCQUEGNIEUX,COM,2446.0,E,C,2024
COMMUNE DE VAL D'ARRY,COM,2446.0,E,E,2024
COMMUNE DE MAUSSANE LES ALPILLES,COM,2445.0,E,E,2024
COMMUNE DE BEAUTIRAN,COM,2444.0,E,E,2024
COMMUNE DE SAINT VARENT,COM,2444.0,E,E,2024
COMMUNE DE CAYEUX SUR MER,COM,2443.0,E,E,2024
COMMUNE DE LEWARDE,COM,2442.0,E,E,2024
COMMUNE DE SAINT JULIEN,COM,2442.0,E,C,2024
COMMUNE DE SAINTE-REINE-DE-BRETAGNE,COM,2442.0,E,E,2024
COMMUNE DE FLAVIN,COM,2441.0,E,C,2024
COMMUNE DE CASTELCULIER,COM,2439.0,E,E,2024
COMMUNE DE SAMOENS,COM,2438.0,E,C,2024
